galaxies.source.pixelization.regularization.signal_scale,galaxies.source.pixelization.regularization.inner_coefficient,galaxies.source.pixelization.regularization.outer_coefficient,    log_likelihood,         log_prior,     log_posterior,                weight
                                    0.022800901056690696,                                       0.00024225569646455753,                                            64.52576882574547, 7498.108604896702, 4127.885407840666,11625.994012737367,  0.001041466176159833
                                    0.018633346807854965,                                       0.00023741236991636517,                                            77.56034308735647, 7498.357254982941, 4212.093335129661,11710.450590112603, 0.0013354650608129938
                                    0.022934555800228493,                                       0.00027195987698800116,                                            64.69371020132273, 7498.537238390143, 3677.028445821809,11175.565684211952,  0.001598815429605786
                                    0.022273650714890274,                                        0.0006802923144665501,                                            66.92174937291755, 7498.925831673028,1469.9712817912193, 8968.897113464247,  0.002358100168364615
                                    0.022012995251890474,                                        0.0032180184360352452,                                            68.22595125701201,  7498.94287994837, 310.7648967683638, 7809.707776716734,  0.002398646348504132
                                    0.027121124439330485,                                        0.0007390063331554471,                                             57.5161124943906, 7498.194149598894,1353.1857628522957,  8851.37991245119,  0.001134479785730874
                                    0.015854366381745894,                                        0.0003968737241264181,                                            90.65362767444137, 7498.927668277033, 2519.704170676676,10018.631838953708,  0.002362435044084324
                                     0.02455872868601168,                                        0.0003283749475949683,                                             63.1644007816423, 7499.016556694767, 3045.315137645393, 10544.33169434016, 0.0025820439221293377
                                     0.02165813334214276,                                        0.0005044798045113231,                                            67.86105574885796, 7498.416873636987,1982.2546414503831,  9480.67151508737, 0.0014175049453455295
                                    0.018997858682089006,                                       0.00038685240187383426,                                            76.40922477921778, 7498.544470483746, 2584.978296781878,10083.522767265624,  0.001610420124988569
                                    0.025541616480205264,                                       0.00036028904165422257,                                             61.4070167275631, 7498.591130412507, 2775.565592108484,10274.156722520991, 0.0016873428625056952
                                      0.0209688382546316,                                       0.00020060481176596923,                                            70.49700600524089, 7499.028750906124, 4984.939477652202,12483.968228558326, 0.0026137226675578217
                                    0.022560343708749774,                                        0.0012205480885022035,                                            66.00821217991506, 7498.713742376165, 819.3192060783683, 8318.032948454533, 0.0019074494526744653
                                    0.026398925846956238,                                        0.0001334156832604656,                                           59.489160511867496,  7498.37620670786, 7495.387485567682,14993.763692275541,  0.001361015777616434
                                    0.025277280843197903,                                        0.0009403481089848406,                                            61.86598999625317,7498.6248798763045,1063.4521303372435, 8562.077010213548, 0.0017452616458183384
                                     0.02507287832846655,                                        0.0001152979121187675,                                            61.37637920231342,7498.9116340487435, 8673.200235479933,16172.111869528677, 0.0023248572914884953
                                    0.022684747314327083,                                         0.002983807765415977,                                            68.68444573601475, 7499.053762184847,335.15679322716835, 7834.210555412015, 0.0026799195978060857
                                     0.02273822616202972,                                        0.0004746753306870784,                                            65.51431313465739, 7498.769473910392, 2106.718383533576, 9605.487857443968, 0.0020167726158883802
                                     0.02406614320731267,                                       0.00034759222605361265,                                            64.32480530617974, 7499.162628571711,2876.9498531593854,10376.112481731096, 0.0029881461551630366
