galaxies.lens.mass.ell_comps.ell_comps_0,galaxies.lens.mass.ell_comps.ell_comps_1,galaxies.lens.mass.einstein_radius,galaxies.lens.shear.gamma_1,galaxies.lens.shear.gamma_2,galaxies.source.pixelization.regularization.signal_scale,galaxies.source.pixelization.regularization.inner_coefficient,galaxies.source.pixelization.regularization.outer_coefficient,galaxies.lens.mass.centre.centre_0,galaxies.lens.mass.centre.centre_1,    log_likelihood,         log_prior,     log_posterior,                weight
                     0.31267652929793344,                     0.10861406699925553,                0.8726340136632426,        0.01629859431023068,        0.09813011167192905,                                     0.03144350803956298,                                       0.00011453105323595117,                                            48.21360965411442,             -0.019194553827630273,              0.055165395585296276, 7480.966221369913, 8733.555515779522,16214.521737149436,3.6923398082711325e-05
                      0.3086628100040407,                      0.1081534935284435,                 0.871017840413191,       0.016300360453478643,        0.09601127252033338,                                    0.030247978070330646,                                        0.0011584374492619317,                                            48.24421218006472,              -0.01851712267621152,              0.057177417362502904, 7479.480141133392, 865.7250356005458, 8345.205176733938, 8.354206696222307e-06
                     0.31256881009825993,                     0.10929923643533251,                0.8733406790990106,        0.01662572007294977,        0.09707486357218326,                                    0.037496949597643235,                                       0.00021967929195095668,                                             40.0913600355047,              -0.01908369134700259,               0.05314240633684228,  7479.20312113355,  4554.40918923318, 12033.61231036673,2.8339985340223852e-06
                       0.314737828728218,                     0.11213246080747001,                0.8743134671745887,       0.018655475886650227,        0.09789980524827806,                                     0.03174368221163692,                                         0.003327191551919339,                                            44.99040967465029,              -0.01963492868981749,              0.051616464303549915, 7470.795200359247, 302.7498561444222,  7773.54505650367, 6.322459043596584e-10
                     0.31214670723153837,                     0.10842275050351549,                0.8724887357859473,       0.016019414886284552,        0.09774059820632065,                                      0.0314121633339416,                                        0.0012632480634423777,                                           48.759763259595125,               -0.0191543474126642,               0.05579403242140368, 7478.496459212985, 793.9529519764258, 8272.449411189411, 1.397977715512751e-06
                      0.3095940882641474,                      0.1106711702717782,                0.8717578296711369,       0.017985824373645588,        0.09580997443166327,                                    0.024996573636950303,                                        0.0006880582015162088,                                            56.73063139886394,              -0.01829022682630532,              0.055009819120836294, 7478.922171940986,1455.7881719292016, 8934.710343870187,2.1398579138291857e-06
                      0.3069189236448283,                      0.1055954479685714,                0.8696754522429673,       0.014741506390449369,        0.09569527141963718,                                    0.027981470698664013,                                        0.0014504801110960684,                                             53.8823986156916,              -0.01769934924360015,               0.06003745181547729, 7473.113814997744, 692.0291806292607, 8165.142995627005,  6.42462181238172e-09
                       0.312851706887313,                     0.11048256932785751,                0.8730919580402927,       0.017628719962358902,        0.09747446715960367,                                     0.03971964623572042,                                         0.000782877076286481,                                            40.23373082762212,              -0.01876454591271455,              0.053718732270314075, 7484.352634836231,1279.6289755114854, 8763.981610347717, 0.0004884330093515545
                      0.3092860542083573,                     0.10869300722409231,                0.8713796697483642,       0.016461429481570998,        0.09587879151030204,                                    0.024121641916168668,                                        0.0015352617790832176,                                           56.281786715418185,             -0.018660804497156853,               0.05631836341431445,7476.7100475235275, 653.8279344004712, 8130.537981923999,2.3424563639123895e-07
                      0.3151471344603298,                      0.1095782343930531,                 0.873639383636381,       0.016802375687684883,        0.09935375687001258,                                      0.0383233402212529,                                        0.0044991683968380524,                                            39.04231197969708,             -0.019848847423858337,               0.05379172542119013, 7481.523093920114,  224.444261772798, 7705.967355692912, 2.883706129990076e-05
                      0.3139151474899937,                     0.11193644838609075,                0.8742591223295588,        0.01815928684783883,        0.09725661878104498,                                     0.03693488199670095,                                       0.00012130508346152092,                                             39.8485607224967,             -0.019578010646936855,               0.05156085598821966, 7471.172668750958, 8245.925431227399,15717.098099978357, 9.221858716226438e-10
                     0.30980708894393055,                     0.11096070799070458,                 0.871810329705775,        0.01790022025379386,        0.09600691508998953,                                     0.03134448189587812,                                         0.002599368108898352,                                           46.126212305902044,             -0.018408756475760343,                0.0552286133860634, 7483.795567410392, 387.1285943457614, 7870.924161756154,0.00027981674334049344
                     0.31413874095421696,                     0.11158623165075307,                0.8737629145260389,       0.018238431553483044,        0.09783128285890748,                                     0.03355801065264664,                                         0.008714906266951612,                                            45.08676017676351,              -0.01935719553861906,               0.05239016026933582,7478.8795477585345,116.96981059765669, 7595.849358356191, 2.050564762212239e-06
                      0.3121411423144965,                     0.10948024351910164,                0.8726686424695272,        0.01704259492406419,        0.09720406222451933,                                    0.024709728792330746,                                        0.0005281351015661923,                                            56.83973657260376,             -0.018843215610141337,               0.05464461668152376, 7480.343750125927,1895.7869061214649, 9376.130656247391, 8.866832379509507e-06
                      0.3097871876765483,                     0.10759949829084658,                0.8713049655637072,       0.015601395537998759,        0.09631881037969625,                                     0.03246440709275575,                                        0.0021841366276630775,                                           47.030889649607644,              -0.01935913076947737,              0.056817815769363005, 7480.433071047078,460.32160114343105, 7940.754672190509, 3.089002529902087e-06
                      0.3140113215793238,                      0.1122507783732773,                0.8738895251158398,        0.01823271394013764,        0.09802824708024906,                                    0.028987777153082317,                                        0.0009537498631752179,                                           51.188003504628455,              -0.01964184113490667,               0.05261808847817369, 7487.648530871858,1050.7085199687442, 8538.357050840603,   0.00420196712500629
                      0.3098044016498147,                     0.10904223579123859,                 0.871117910412164,        0.01716947232288125,        0.09623437989184196,                                    0.025523852934406212,                                        0.0001907456888214649,                                            54.46779441100629,             -0.018344708212567448,               0.05644255169637635, 7479.419660052907, 5245.024008568294,12724.443668621201,1.1212422683103505e-06
                      0.3111316091560835,                     0.10955489936353024,                0.8724060318860339,        0.01694569317498466,        0.09654369122251795,                                    0.028688620980268524,                                       0.00018437076167278983,                                            53.99640212179346,             -0.019202455479289955,              0.054758544914842215, 7486.404434042301, 5426.238710872104,12912.643144914404, 0.0012110114859166898
                     0.31252150276476537,                      0.1080007791425798,                0.8721808644163378,       0.015780862077631776,        0.09804635115844161,                                    0.038462247024787795,                                        0.0014592207240058663,                                            38.18793460678957,             -0.019620247497317955,               0.05607517230110744,   7480.8981017429, 687.6379120396433, 8168.536013782543, 4.917886813373401e-06
                     0.30816125445199144,                     0.10838604822955095,                0.8705334792108146,       0.016446192585270428,        0.09564448626544646,                                    0.028988330914018597,                                        0.0008722459234635695,                                           51.996405695938236,             -0.018452438560248457,               0.05794682502307813, 7476.168597904489,1148.9977109350448, 8625.166308839533, 4.342912805535627e-08
                      0.3136700816239452,                     0.10993240824564554,                0.8735105962858376,        0.01694934931300167,         0.0979764409906147,                                     0.02470914733187615,                                         0.002332784718616843,                                            59.49707636575229,             -0.019642736610729527,                0.0535120951037839, 7485.360768226333,430.92853706035515,7916.2893052866875, 0.0004264714447606703
